ReportDate,DataYM,CompanyCode,CompanyName,Industry,NowRevenue,LastMonthRevenue,LastYearSameMonthRevenue,MonthlyPercent,YearlyPercent,CumulativeNowRevenue,CumulativeLastYearRevenue,CumulativeChangePercent,Comment
1150117,11412,8039,台虹,電子零組件業,882104,903373,742066,-2.35439846,18.87136724,10609440,9938135,6.75483881,自結數尚未經會計師簽證，特此說明。
1150117,11412,8045,達運光電,通信網路業,105543,48123,108890,119.3192444,-3.073744145,1210125,1736202,-30.30044891,產品轉換期
1150117,11412,8046,南電,電子零組件業,3923814,3534352,2677001,11.01933254,46.57499194,40172990,32283331,24.43880094,-
1150117,11412,8070,長華*,電子通路業,1790722,1651843,1493979,8.407518148,19.86259512,19351780,17231404,12.30530025,-
1150117,11412,8072,陞泰,電子通路業,129768,114658,69301,13.17832162,87.2527092,1284133,939153,36.73309887,因受惠終端客戶需求成長，及新增客戶所致。
1150117,11412,8081,致新,半導體業,671280,679502,623586,-1.210003797,7.648343613,8665677,8252664,5.00460215,-
1150117,11412,8101,華冠,通信網路業,20906,26960,37613,-22.45548961,-44.4181533,376520,146575,156.878731,113年11月起方合併印尼子公司營收
1150117,11412,8103,瀚荃,電子零組件業,332182,295091,311239,12.56934302,6.728912508,3355450,3188144,5.247755434,係本公司自結合併營收
1150117,11412,8104,錸寶,光電業,162316,189408,196071,-14.30351411,-17.21570248,3588083,2312901,55.13344497,係因子公司依客戶訂單出貨認列營收所致。
1150117,11412,8105,凌巨,光電業,707831,720876,791931,-1.809603871,-10.61961206,8595510,8767126,-1.957494394,-
1150117,11412,8110,華東,半導體業,713924,628363,643530,13.61649238,10.93872858,7315440,7859456,-6.921802221,-
1150117,11412,8112,至上,電子通路業,27302034,25366908,20639097,7.628545032,32.2830839,226528013,237008313,-4.421912408,-
1150117,11412,8114,振樺電,電腦及週邊設備業,1074038,866312,1900426,23.97819723,-43.48435561,18149121,13888924,30.67334086,-
1150117,11412,8131,福懋科,半導體業,1054829,1003388,756778,5.126730637,39.38420514,9921208,8932564,11.06786361,-
1150117,11412,8150,南茂,半導體業,2203330,2140319,1780082,2.944000404,23.77688219,23932900,22695909,5.450281811,-
1150117,11412,8162,微矽電子-創,半導體業,97281,96142,98256,1.184705956,-0.992305813,1274773,1064152,19.79237928,-
1150117,11412,8163,達方,電腦及週邊設備業,1989289,1937975,1949737,2.647815374,2.028581291,25080609,21721153,15.46628763,-
1150117,11412,8201,無敵,其他電子業,47284,31864,29971,48.39317098,57.76584031,475222,466072,1.963215984,主要係企業服務客戶之估驗增加所致。
1150117,11412,8210,勤誠,電腦及週邊設備業,2710524,2036511,1609749,33.09645762,68.38177877,22001340,14517185,51.55376197,終端客戶所需產品大量出貨
1150117,11412,8213,志超,電子零組件業,1548207,1552491,1172203,-0.275943629,32.07669661,18368162,17710060,3.715978376,-
1150117,11412,8215,明基材,光電業,1483598,1382704,1608727,7.296861801,-7.778137621,17845985,18588978,-3.996954539,-
1150117,11412,8222,寶一,電機機械,84919,59097,53161,43.69426536,59.73928256,961015,824132,16.60935384,去年度因生產不及所致
1150117,11412,8249,菱光,電子零組件業,395781,269664,316647,46.76820043,24.9912363,3720643,4200192,-11.4173114,-
1150117,11412,8261,富鼎,半導體業,230720,249199,232188,-7.41535881,-0.632246283,3104192,2918381,6.366920563,-
1150117,11412,8271,宇瞻,半導體業,850136,1045171,635154,-18.66058281,33.84722445,11123604,7837159,41.9341371,-
1150117,11412,8341,日友,綠能環保,323821,343456,335696,-5.7168895,-3.537426719,3990550,3696692,7.949215136,-
1150117,11412,8367,建新國際,航運業,286680,283706,258553,1.048268278,10.87862063,3244666,2896677,12.01338637,無
1150117,11412,8374,羅昇,電機機械,413989,383236,387802,8.024559279,6.752672756,4727025,3678183,28.51522069,-
1150117,11412,8404,百和興業-KY,其他,680911,578747,565145,17.6526185,20.48430049,7576734,7000097,8.23755728,-
1150117,11412,8411,福貞-KY,其他,1035646,790448,1000418,31.02013036,3.521328085,9186923,8954025,2.601042548,-
1150117,11412,8422,可寧衛*,綠能環保,345544,313011,478619,10.39356444,-27.80395262,4788640,5169586,-7.368984673,-
1150117,11412,8429,金麗-KY,貿易百貨,14958,14604,15064,2.423993426,-0.703664365,150383,131647,14.23199921,主係今年起生產及銷售工序安排已穩定，代理商增加線上銷售推廣，銷售比去年同期累計上升。
1150117,11412,8438,昶昕,綠能環保,374276,344048,303409,8.785983351,23.35692086,3841708,3406089,12.78941918,-
1150117,11412,8442,威宏-KY,其他,719373,722306,591321,-0.406060589,21.65524309,8111775,8344426,-2.788100703,-
1150117,11412,8443,阿瘦,貿易百貨,102458,103982,112019,-1.465638284,-8.535159214,1117987,1134998,-1.498769161,-
1150117,11412,8454,富邦媒,數位雲端,9196237,14678791,9747333,-37.35017414,-5.653813202,108665921,112563635,-3.462676023,-
1150117,11412,8462,柏文,運動休閒,555008,537942,455815,3.172460972,21.76167963,6065690,5122945,18.40240331,-
1150117,11412,8463,潤泰材,其他,662256,583612,662059,13.47539118,0.029755656,7221680,6667704,8.308347221,-
1150117,11412,8464,億豐,居家生活,2617818,2477620,2690711,5.658575568,-2.709060914,29968999,29535209,1.46872162,-
1150117,11412,8466,美吉吉-KY,其他,288900,192870,353469,49.790014,-18.26723136,3163162,3861327,-18.08096025,-
1150117,11412,8467,波力-KY,運動休閒,135705,140403,248012,-3.346082349,-45.28288954,2432646,2470162,-1.518766785,主係船期影響，部分球桿遞延下月出貨。
1150117,11412,8473,山林水,綠能環保,579689,499461,389272,16.06291582,48.916182,5124597,3386879,51.30735406,主係114年水處理承攬工程增加
1150117,11412,8476,台境*,綠能環保,136865,67130,51161,103.8805303,167.5182268,1211880,1520598,-20.30240734,去年同期因工案收入及成本發生會計估計變動，致使營收下滑，本期無此情形。
1150117,11412,8478,東哥遊艇,運動休閒,379368,358119,36426,5.933502551,941.4758689,5231354,4943256,5.828101964,主係認列遊艇銷貨收入增加所致
1150117,11412,8481,政伸,其他,100511,101537,94900,-1.01046909,5.912539515,1179281,1124099,4.908998229,-
1150117,11412,8482,商億-KY,居家生活,339567,299784,386718,13.2705548,-12.19260546,3424960,3695415,-7.318663804,-
1150117,11412,8487,愛爾達-創,數位雲端,62580,72162,82945,-13.27845681,-24.55241425,1018600,1487370,-31.51670398,月營收年增率-24.55%，主係去年同期轉播世界棒球12強所致。
1150117,11412,8488,吉源-KY,其他,390295,286547,416345,36.20627681,-6.256830273,3081822,3323635,-7.275558237,-
1150117,11412,8499,鼎炫-KY,其他電子業,387684,395155,211703,-1.890650504,83.12636099,2917846,2038538,43.13424621,因於本年8、9月份分別收購常州威斯雙聯科技有限公司及蘇州德佑新材料科技有限公司所致
1150117,11412,8926,台汽電,油電燃氣業,546763,655046,973648,-16.5305948,-43.84387376,7616257,9132234,-16.60028641,-
1150117,11412,8940,新天地,觀光餐旅,160927,185518,174216,-13.25531754,-7.62788722,1587911,1696776,-6.415991268,-
1150117,11412,8996,高力,電機機械,935641,682097,343956,37.17125277,172.0234565,6580623,4003440,64.37421318,114年12月營收較去年同期增加172.02%，主要係板式熱交換器及熱能產品之營業額，較去年同期分別增加25.11%及增加269.15%所致。
1150117,11412,9105,泰金寶-DR,存託憑證,10810888,11054807,11406497,-2.206451908,-5.22166446,131675016,134789114,-2.310348297,-
1150117,11412,912000,晨訊科-DR,存託憑證,212164,178536,287367,18.83541695,-26.16967154,1597395,1773951,-9.952698806,-
1150117,11412,9802,鈺齊-KY,運動休閒,1744644,1412420,1783362,23.52161538,-2.171067904,17294633,14611471,18.36339408,-
1150117,11412,9902,台火,其他,57463,105198,21292,-45.37633795,169.8807064,378514,241915,56.46570076,本月及累計營收較去年同期增加，主要係本月及累計銷售投標車輛營收較去年同期增加所致。
1150117,11412,9904,寶成,運動休閒,20457885,20733230,22326694,-1.328037165,-8.370289842,251400181,263820526,-4.707876672,-
1150117,11412,9905,大華,其他,789357,513869,703394,53.61055055,12.22117334,8180976,8368090,-2.236041916,-
1150117,11412,9906,欣巴巴,建材營造,727379,147472,764094,393.2319356,-4.805037077,1296227,4374612,-70.36932647,本年營收與去年之差異，主係新個案尚未全數入帳。
1150117,11412,9907,統一實,其他,3974178,2827628,4496263,40.54812019,-11.61153162,45638485,44859298,1.736957631,-
1150117,11412,9908,大台北,油電燃氣業,287754,279730,306652,2.86848032,-6.162686042,3374034,3317860,1.693079274,-
1150117,11412,9910,豐泰,運動休閒,6660941,7163258,6702304,-7.012409716,-0.617145984,83512023,87487616,-4.544178001,合併營業收入為本公司自結數.
1150117,11412,9911,櫻花,居家生活,942279,794750,828048,18.56294432,13.79521477,10274605,9600869,7.017448108,-
1150117,11412,9912,偉聯,電腦及週邊設備業,46280,51419,35019,-9.994360061,32.15682915,506372,504532,0.36469441,-
1150117,11412,9914,美利達,運動休閒,1596527,1656655,1797246,-3.6294823,-11.16814281,26734819,29647233,-9.823560937,-
1150117,11412,9917,中保科,其他,1720894,1660853,1719316,3.615070087,0.091780685,19005069,17859305,6.415501611,-
1150117,11412,9918,欣天然,油電燃氣業,169569,143083,179519,18.51093421,-5.542588807,2051022,1992726,2.925439825,-
1150117,11412,9919,康那香,其他,217358,222098,295516,-2.134193014,-26.44797574,2665869,2914204,-8.521537957,-
1150117,11412,9921,巨大,運動休閒,3594024,4143530,4109352,-13.26178403,-12.54037133,60265372,71254891,-15.42282761,-
1150117,11412,9924,福興,居家生活,573151,597758,646821,-4.116548837,-11.38954981,7383347,8038229,-8.147093097,-
1150117,11412,9925,新保,其他,749068,689329,640630,8.666253705,16.92677521,8133786,7842679,3.711831123,-
1150117,11412,9926,新海,油電燃氣業,218308,197886,211054,10.32008328,3.437035072,2469825,2332049,5.907937612,-
1150117,11412,9927,泰銘,其他,784626,728966,674391,7.635472711,16.34585871,8048159,8553557,-5.908629591,-
1150117,11412,9928,中視,其他,118298,80944,84962,46.14795414,39.23636449,879893,899629,-2.193793219,-
1150117,11412,9929,秋雨,其他,55916,66914,59946,-16.43602236,-6.722717112,649912,654870,-0.757096828,-
1150117,11412,9930,中聯資源,綠能環保,1243621,1143273,1273642,8.777256176,-2.357098777,13991384,13290553,5.273151539,-
1150117,11412,9931,欣高,油電燃氣業,137151,137006,120070,0.105834781,14.22586824,1568123,1948286,-19.51268962,-
1150117,11412,9933,中鼎,其他,11559711,6745884,13646167,71.35946897,-15.28968537,91829389,119924617,-23.4274069,-
1150117,11412,9934,成霖,居家生活,1247827,1496454,1343902,-16.6144098,-7.148958778,17389981,18161457,-4.247875047,-
1150117,11412,9935,慶豐富,居家生活,414935,463124,454407,-10.40520465,-8.686485904,4941547,5399082,-8.474311003,-
1150117,11412,9937,全國,油電燃氣業,1866399,1781725,2018801,4.752360774,-7.549134362,22542896,24033254,-6.201232675,-
1150117,11412,9938,百和,其他,1348442,1173339,1264901,14.92347906,6.604548498,15775885,15458568,2.052693367,-
1150117,11412,9939,宏全,其他,2024330,1912958,2221113,5.821978318,-8.859657298,28876866,28408164,1.649884871,-
1150117,11412,9940,信義,其他,2828058,1007497,884185,180.7013817,219.8491266,11457390,12781872,-10.36219108,"本公司之子公司「嘉品」建案，於12月交屋認列營收1,908佰萬元。"
1150117,11412,9941,裕融,其他,3378768,3232414,3500954,4.527699732,-3.490077276,39657364,41540238,-4.532650968,-
1150117,11412,9942,茂順,其他,358684,332022,322327,8.03019077,11.2795391,4013910,3899738,2.92768386,-
1150117,11412,9943,好樂迪,觀光餐旅,209212,189506,232732,10.39861535,-10.10604472,2413732,2602684,-7.259890175,-
1150117,11412,9944,新麗,其他,185138,165520,160615,11.85234413,15.2681879,2275275,2318459,-1.862616505,-
1150117,11412,9945,潤泰新,其他,6988950,3807905,3794254,83.53792965,84.19826401,38797635,31667047,22.51737587,主係建案交屋認列及子公司潤弘正於大量施工階段，以致本月營收較去年同期增加。
1150117,11412,9946,三發地產,建材營造,1360270,3843,474556,35296.04476,186.6405651,1487883,2030962,-26.73998824,本月營收較去年同期增加，係因本月預售建案完工交屋入帳所致。
1150117,11412,9955,佳龍,綠能環保,194523,121816,97140,59.68591975,100.2501544,1507056,1195460,26.06494571,"因本期營收較去年同期增加,主要係貴金屬銷售量增加所致"
1150117,11412,9958,世紀鋼,鋼鐵工業,1257517,1152612,1364447,9.101501633,-7.836874573,14464234,12474490,15.95050379,-
